saith the LORD,322,24
of the LORD,146,24
the son of,135,24
Thus saith the,88,24
king of Babylon,80,24
the king of,78,24
the land of,75,24
LORD of hosts,71,24
the LORD of,69,24
the house of,60,24
thus saith the,60,24
and I will,59,24
and all the,57,24
the hand of,53,24
word of the,53,24
and they shall,52,24
king of Judah,51,24
of Judah and,50,24
the LORD and,50,24
God of Israel,49,24
out of the,48,24
the word of,48,24
the God of,47,24
And I will,45,24
in the land,45,24
Behold I will,41,24
into the hand,41,24
I will bring,38,24
all the people,38,24
of the land,36,24
hosts the God,35,24
of hosts the,35,24
the voice of,33,24
land of Egypt,32,24
the LORD that,32,24
house of the,31,24
and in the,30,24
of the earth,30,24
of the king,30,24
the cities of,30,24
of Babylon and,28,24
the inhabitants of,28,24
hand of the,27,24
the LORD hath,26,24
For thus saith,24,24
Therefore thus saith,24,24
Jeremiah the prophet,23,24
cities of Judah,23,24
that I will,23,24
the men of,23,24
voice of the,23,24
of the Chaldeans,22,24
the midst of,22,24
the words of,22,24
they shall be,22,24
came to pass,21,24
it came to,21,24
shall not be,21,24
the LORD the,21,24
the kings of,21,24
they shall not,21,24
I will cause,20,24
I will make,20,24
Nebuchadrezzar king of,20,24
by the sword,20,24
carried away captive,20,24
house of Israel,20,24
in the house,20,24
the LORD Behold,20,24
LORD our God,19,24
of the people,19,24
the LORD came,19,24
I will not,18,24
and by the,18,24
captain of the,18,24
for I will,18,24
the LORD our,18,24
the children of,18,24
the famine and,18,24
and he shall,17,24
and let us,17,24
come to pass,17,24
from the LORD,17,24
of the guard,17,24
of them that,17,24
the time of,17,24
Gedaliah the son,16,24
LORD Behold I,16,24
and to the,16,24
because of the,16,24
forth out of,16,24
inhabitants of Jerusalem,16,24
shall come to,16,24
that I have,16,24
the captain of,16,24
the sword and,16,24
to all the,16,24
Zedekiah king of,15,24
all these words,15,24
came to Jeremiah,15,24
it shall be,15,24
it shall come,15,24
of all the,15,24
say unto them,15,24
son of Ahikam,15,24
son of Nethaniah,15,24
the days come,15,24
And it came,14,24
And it shall,14,24
Ishmael the son,14,24
against the LORD,14,24
come saith the,14,24
days come saith,14,24
in the cities,14,24
me saith the,14,24
of my people,14,24
the people that,14,24
Jeremiah from the,13,24
all the words,13,24
court of the,13,24
dwell in the,13,24
land of the,13,24
of Israel and,13,24
of the north,13,24
son of Josiah,13,24
the LORD for,13,24
the LORD unto,13,24
the court of,13,24
the way of,13,24
to the king,13,24
I will give,12,24
I will punish,12,24
Johanan the son,12,24
Josiah king of,12,24
LORD came unto,12,24
and from the,12,24
and into the,12,24
and it shall,12,24
and thou shalt,12,24
by the famine,12,24
for the LORD,12,24
in the midst,12,24
of Josiah king,12,24
son of Kareah,12,24
that the LORD,12,24
that they may,12,24
the LORDs house,12,24
the daughter of,12,24
the people of,12,24
the remnant of,12,24
words of the,12,24
I will send,11,24
LORD the God,11,24
Nebuzaradan the captain,11,24
according to all,11,24
according to the,11,24
all the nations,11,24
and of the,11,24
and to all,11,24
house of Judah,11,24
in the court,11,24
in the ears,11,24
in the time,11,24
in this place,11,24
men of Judah,11,24
of Judah that,11,24
of the prison,11,24
shall be a,11,24
son of Shaphan,11,24
streets of Jerusalem,11,24
the ears of,11,24
the evil that,11,24
the priests and,11,24
the streets of,11,24
this city and,11,24
unto the LORD,11,24
will I break,11,24
I have not,10,24
Israel Behold I,10,24
Jehoiakim the son,10,24
Judah and the,10,24
LORD God of,10,24
LORD and I,10,24
LORD that I,10,24
The word that,10,24
Zedekiah the king,10,24
all the cities,10,24
all the inhabitants,10,24
all the kings,10,24
all the princes,10,24
and upon the,10,24
beasts of the,10,24
came unto Jeremiah,10,24
daughter of my,10,24
for I am,10,24
in the day,10,24
in the streets,10,24
into the land,10,24
kings of Judah,10,24
of Israel Behold,10,24
of Jerusalem and,10,24
of Kareah and,10,24
of the LORDs,10,24
said unto me,10,24
son of Neriah,10,24
that came to,10,24
the LORD saying,10,24
the LORD which,10,24
the captivity of,10,24
the day of,10,24
the day that,10,24
the days of,10,24
the land and,10,24
the throne of,10,24
them Thus saith,10,24
them saith the,10,24
unto all the,10,24
unto them Thus,10,24
will I give,10,24
Judah and in,9,24
The LORD hath,9,24
a woman in,9,24
all the captains,9,24
and all that,9,24
and the voice,9,24
behold I will,9,24
break in pieces,9,24
captains of the,9,24
cause them to,9,24
children of Israel,9,24
in this land,9,24
land of Judah,9,24
me and I,9,24
me to anger,9,24
men of war,9,24
of Jehoiakim the,9,24
of Judah in,9,24
of heaven and,9,24
of the evil,9,24
of the forces,9,24
of the kings,9,24
that dwell in,9,24
the LORD God,9,24
the LORD is,9,24
the LORD said,9,24
the LORD shall,9,24
the LORD to,9,24
the captains of,9,24
the earth and,9,24
the evil of,9,24
the gates of,9,24
the high places,9,24
the houses of,9,24
the work of,9,24
thee will I,9,24
thou shalt not,9,24
thou shalt say,9,24
to pass that,9,24
unto this day,9,24
upon all the,9,24
which I have,9,24
And all the,8,24
And they shall,8,24
Baruch the son,8,24
I break in,8,24
Kareah and all,8,24
LORD said unto,8,24
all the evil,8,24
and none shall,8,24
and with the,8,24
and ye shall,8,24
are in the,8,24
behold the days,8,24
by my name,8,24
by the pestilence,8,24
cities of the,8,24
drink offerings unto,8,24
every man his,8,24
evil that I,8,24
famine and by,8,24
from the land,8,24
hath the LORD,8,24
have not hearkened,8,24
have sinned against,8,24
in the fourth,8,24
in the wilderness,8,24
king of Babylons,8,24
kings of the,8,24
of Judah which,8,24
of Nebuchadrezzar king,8,24
of the house,8,24
of their visitation,8,24
out drink offerings,8,24
people of the,8,24
saying Thus saith,8,24
sword and by,8,24
that are in,8,24
that he hath,8,24
that were in,8,24
that were with,8,24
the Chaldeans that,8,24
the LORD in,8,24
the Lord GOD,8,24
the beasts of,8,24
the imagination of,8,24
the kingdoms of,8,24
the princes of,8,24
the prophet Jeremiah,8,24
the residue of,8,24
the seed of,8,24
the sons of,8,24
the words that,8,24
them into the,8,24
there is no,8,24
they have not,8,24
time of their,8,24
to pass in,8,24
unto other gods,8,24
way of the,8,24
were with him,8,24
whither I have,8,24
will bring evil,8,24
will bring them,8,24
will bring upon,8,24
with thee will,8,24
without an inhabitant,8,24
word that came,8,24
ye have not,8,24
you saith the,8,24
Ahikam the son,7,24
Babylon and he,7,24
Hear ye the,7,24
I will deliver,7,24
Jehoiakim king of,7,24
LORD their God,7,24
LORD thy God,7,24
Nebuchadnezzar king of,7,24
O house of,7,24
The LORD liveth,7,24
Then said the,7,24
Therefore behold the,7,24
a full end,7,24
after other gods,7,24
against all the,7,24
all the men,7,24
an astonishment and,7,24
and have not,7,24
and the prophets,7,24
anger of the,7,24
as are for,7,24
be my people,7,24
bring evil upon,7,24
but I will,7,24
called by my,7,24
came unto me,7,24
day that I,7,24
even unto the,7,24
even unto this,7,24
for they have,7,24
from the north,7,24
given into the,7,24
have forsaken me,7,24
in all the,7,24
in my name,7,24
into the house,7,24
is called by,7,24
is his name,7,24
is in the,7,24
kingdoms of the,7,24
let us go,7,24
of Ahikam the,7,24
of Egypt and,7,24
of the daughter,7,24
of the men,7,24
of the poor,7,24
provoke me to,7,24
remnant of Judah,7,24
shall be as,7,24
shall be desolate,7,24
such as are,7,24
that seek their,7,24
that thou hast,7,24
the Chaldeans and,7,24
the LORD I,7,24
the LORD their,7,24
the cities thereof,7,24
the fruit of,7,24
the hands of,7,24
the kings house,7,24
the land that,7,24
the mouth of,7,24
the sabbath day,7,24
their enemies and,7,24
them but they,7,24
to Jeremiah from,7,24
to pass when,7,24
to return to,7,24
unto me and,7,24
unto me saying,7,24
upon the throne,7,24
which is called,7,24
will cause them,7,24
with the sword,7,24
woman in travail,7,24
ye the word,7,24
And the LORD,6,24
Behold I am,6,24
Behold the days,6,24
For I will,6,24
GOD of hosts,6,24
I am against,6,24
I am with,6,24
I have driven,6,24
I have pronounced,6,24
I have spoken,6,24
I will be,6,24
In those days,6,24
Israel and the,6,24
Jeremiah said unto,6,24
Judah in the,6,24
LORD and the,6,24
LORD in the,6,24
LORD unto me,6,24
LORD your God,6,24
Lord GOD of,6,24
The word of,6,24
Therefore will I,6,24
a fire in,6,24
against this city,6,24
all the Jews,6,24
and I have,6,24
and a curse,6,24
and against all,6,24
and against the,6,24
and all his,6,24
and concerning the,6,24
and for the,6,24
and sending them,6,24
and shall not,6,24
and such as,6,24
and the children,6,24
and there shall,6,24
and they are,6,24
and they that,6,24
and with thee,6,24
army of the,6,24
as I have,6,24
because thou hast,6,24
bring again the,6,24
burden of the,6,24
burn it with,6,24
by the way,6,24
day of the,6,24
die by the,6,24
early and sending,6,24
every man to,6,24
every one that,6,24
for they shall,6,24
from his evil,6,24
from the least,6,24
go into the,6,24
hand of Nebuchadrezzar,6,24
have not obeyed,6,24
his evil way,6,24
house which is,6,24
houses of the,6,24
in the city,6,24
in the days,6,24
in this city,6,24
inclined their ear,6,24
inhabitants of the,6,24
make a full,6,24
man to his,6,24
my people and,6,24
name of the,6,24
of a woman,6,24
of the city,6,24
of the flock,6,24
of the priests,6,24
of the sword,6,24
of their own,6,24
of this city,6,24
of your doings,6,24
other gods to,6,24
pass in the,6,24
rising up early,6,24
servants the prophets,6,24
serve the king,6,24
shall be my,6,24
shall be no,6,24
shall come unto,6,24
shall die by,6,24
shall no more,6,24
shalt say unto,6,24
shalt thou say,6,24
sinned against the,6,24
so will I,6,24
son of Maaseiah,6,24
sound of the,6,24
that I gave,6,24
that they should,6,24
the LORD O,6,24
the LORD thy,6,24
the LORD your,6,24
the army of,6,24
the city and,6,24
the fourth year,6,24
the heart of,6,24
the heaven and,6,24
the king and,6,24
the multitude of,6,24
the name of,6,24
the noise of,6,24
the north and,6,24
the north country,6,24
the people saying,6,24
the presence of,6,24
the sound of,6,24
the wickedness of,6,24
the yoke of,6,24
thee saith the,6,24
their iniquity and,6,24
them in the,6,24
them that dwell,6,24
them that seek,6,24
there shall be,6,24
there was no,6,24
they have done,6,24
this city shall,6,24
this is the,6,24
throne of David,6,24
to Babylon and,6,24
to all that,6,24
to his neighbour,6,24
to sojourn there,6,24
to the Chaldeans,6,24
to the land,6,24
unto Jeremiah from,6,24
unto me the,6,24
up early and,6,24
